epoch,step,train/acc_macro,train/f1_macro,train/loss_epoch,train/loss_step,val/acc_macro,val/f1_macro,val/loss
0,4,,,,1.5485514402389526,,,
0,9,,,,1.663278341293335,,,
0,14,,,,1.432710886001587,,,
0,19,,,,1.3195937871932983,,,
0,24,,,,1.5693382024765015,,,
0,29,,,,1.197645664215088,,,
0,34,,,,1.332766056060791,,,
0,39,,,,1.5497751235961914,,,
0,44,,,,1.2854244709014893,,,
0,49,,,,1.2613235712051392,,,
0,54,,,,1.3668897151947021,,,
0,59,,,,1.2509950399398804,,,
0,64,,,,1.2253949642181396,,,
0,69,,,,1.4367951154708862,,,
0,74,,,,1.3166831731796265,,,
0,79,,,,1.420676589012146,,,
0,84,,,,1.2354744672775269,,,
0,89,,,,1.2828383445739746,,,
0,94,,,,1.3453706502914429,,,
0,99,,,,1.2973291873931885,,,
0,104,,,,1.397078037261963,,,
0,109,,,,1.1999543905258179,,,
0,114,,,,1.2350465059280396,,,
0,119,,,,1.3128631114959717,,,
0,124,,,,1.332669973373413,,,
0,129,,,,1.3319143056869507,,,
0,134,,,,1.2976313829421997,,,
0,139,,,,1.246561050415039,,,
0,144,,,,1.4266151189804077,,,
0,149,,,,1.2306501865386963,,,
0,154,,,,1.3632291555404663,,,
0,159,,,,1.373496413230896,,,
0,164,,,,1.2703399658203125,,,
0,169,,,,1.3835082054138184,,,
0,174,,,,1.4447031021118164,,,
0,179,,,,1.2390801906585693,,,
0,184,,,,1.3106956481933594,,,
0,189,,,,1.2421605587005615,,,
0,194,,,,1.275775671005249,,,
0,199,,,,1.157143235206604,,,
0,204,,,,1.2005865573883057,,,
0,209,,,,1.3870552778244019,,,
0,214,,,,1.264467716217041,,,
0,219,,,,1.4656318426132202,,,
0,224,,,,1.1664891242980957,,,
0,229,,,,1.2668625116348267,,,
0,234,,,,1.1588268280029297,,,
0,239,,,,1.294415831565857,,,
0,244,,,,1.2460774183273315,,,
0,249,,,,1.3226573467254639,,,
0,254,,,,1.3371824026107788,,,
0,259,,,,1.2971274852752686,,,
0,264,,,,1.3091440200805664,,,
0,269,,,,1.4102885723114014,,,
0,274,,,,1.3109819889068604,,,
0,279,,,,1.2630857229232788,,,
0,284,,,,1.1496015787124634,,,
0,289,,,,1.2589963674545288,,,
0,294,,,,1.2044684886932373,,,
0,299,,,,1.4223744869232178,,,
0,304,,,,1.1893234252929688,,,
0,309,,,,1.2562761306762695,,,
0,314,,,,1.2430200576782227,,,
0,319,,,,1.3023860454559326,,,
0,324,,,,1.1111946105957031,,,
0,326,,,,,0.1826040893793106,0.09717810899019241,1.2476776838302612
0,326,0.1704530119895935,0.1121096983551979,1.3129374980926514,,,,
1,329,,,,1.166777491569519,,,
1,334,,,,1.2599010467529297,,,
1,339,,,,1.281712293624878,,,
1,344,,,,1.3319664001464844,,,
1,349,,,,1.1489627361297607,,,
1,354,,,,1.1965372562408447,,,
1,359,,,,1.1452805995941162,,,
1,364,,,,1.2477028369903564,,,
1,369,,,,1.1751900911331177,,,
1,374,,,,1.2683255672454834,,,
1,379,,,,1.2587699890136719,,,
1,384,,,,1.2026689052581787,,,
1,389,,,,1.3091611862182617,,,
1,394,,,,1.29021155834198,,,
1,399,,,,1.342037558555603,,,
1,404,,,,1.1710681915283203,,,
1,409,,,,1.2310550212860107,,,
1,414,,,,1.2320680618286133,,,
1,419,,,,1.227813959121704,,,
1,424,,,,1.3559478521347046,,,
1,429,,,,1.3345038890838623,,,
1,434,,,,1.4267370700836182,,,
1,439,,,,1.2475249767303467,,,
1,444,,,,1.3181124925613403,,,
1,449,,,,1.316432237625122,,,
1,454,,,,1.2170095443725586,,,
1,459,,,,1.1730937957763672,,,
1,464,,,,1.2865544557571411,,,
1,469,,,,1.4358265399932861,,,
1,474,,,,1.188206672668457,,,
1,479,,,,1.2980499267578125,,,
1,484,,,,1.293266773223877,,,
1,489,,,,1.2255491018295288,,,
1,494,,,,1.151337742805481,,,
1,499,,,,1.116528868675232,,,
1,504,,,,1.2527415752410889,,,
1,509,,,,1.2685989141464233,,,
1,514,,,,1.2705326080322266,,,
1,519,,,,1.3388700485229492,,,
1,524,,,,1.3563477993011475,,,
1,529,,,,1.14558744430542,,,
1,534,,,,1.2416412830352783,,,
1,539,,,,1.2959542274475098,,,
1,544,,,,1.3228100538253784,,,
1,549,,,,1.2221097946166992,,,
1,554,,,,1.3420934677124023,,,
1,559,,,,1.279140830039978,,,
1,564,,,,1.353158950805664,,,
1,569,,,,1.3074926137924194,,,
1,574,,,,1.148037075996399,,,
1,579,,,,1.2382549047470093,,,
1,584,,,,1.3400028944015503,,,
1,589,,,,1.3721110820770264,,,
1,594,,,,1.1856087446212769,,,
1,599,,,,1.290008783340454,,,
1,604,,,,1.203872561454773,,,
1,609,,,,1.4519519805908203,,,
1,614,,,,1.2934330701828003,,,
1,619,,,,1.245011806488037,,,
1,624,,,,1.1939541101455688,,,
1,629,,,,1.3260931968688965,,,
1,634,,,,1.155868649482727,,,
1,639,,,,1.2342429161071777,,,
1,644,,,,1.0670427083969116,,,
1,649,,,,1.3424570560455322,,,
1,653,,,,,0.1858862191438675,0.103892982006073,1.2426626682281494
1,653,0.1781087964773178,0.11746703088283539,1.247403621673584,,,,
2,654,,,,1.1954004764556885,,,
2,659,,,,1.1544816493988037,,,
2,664,,,,1.1102633476257324,,,
2,669,,,,1.1324483156204224,,,
2,674,,,,1.16743803024292,,,
2,679,,,,1.2142810821533203,,,
2,684,,,,1.1036368608474731,,,
2,689,,,,1.291289210319519,,,
2,694,,,,1.0630065202713013,,,
2,699,,,,1.2109951972961426,,,
2,704,,,,1.1238057613372803,,,
2,709,,,,1.2228715419769287,,,
2,714,,,,1.0526463985443115,,,
2,719,,,,1.1411749124526978,,,
2,724,,,,1.1623831987380981,,,
2,729,,,,1.132332682609558,,,
2,734,,,,1.3043723106384277,,,
2,739,,,,1.2587708234786987,,,
2,744,,,,1.0392465591430664,,,
2,749,,,,1.1196911334991455,,,
2,754,,,,1.1036432981491089,,,
2,759,,,,1.124101996421814,,,
2,764,,,,1.1940644979476929,,,
2,769,,,,1.092562198638916,,,
2,774,,,,1.3157577514648438,,,
2,779,,,,1.1996444463729858,,,
2,784,,,,1.2958800792694092,,,
2,789,,,,1.1946526765823364,,,
2,794,,,,1.1397117376327515,,,
2,799,,,,1.2827162742614746,,,
2,804,,,,1.295627474784851,,,
2,809,,,,1.154703974723816,,,
2,814,,,,1.3238388299942017,,,
2,819,,,,1.1374908685684204,,,
2,824,,,,1.183983564376831,,,
2,829,,,,1.1773512363433838,,,
2,834,,,,1.198892593383789,,,
2,839,,,,1.2685728073120117,,,
2,844,,,,1.1767460107803345,,,
2,849,,,,1.2271199226379395,,,
2,854,,,,1.133732795715332,,,
2,859,,,,1.1438729763031006,,,
2,864,,,,1.1200898885726929,,,
2,869,,,,1.1449296474456787,,,
2,874,,,,1.2137213945388794,,,
2,879,,,,1.2591696977615356,,,
2,884,,,,1.2543323040008545,,,
2,889,,,,1.1748006343841553,,,
2,894,,,,1.2487167119979858,,,
2,899,,,,1.2505539655685425,,,
2,904,,,,1.1753876209259033,,,
2,909,,,,1.173351764678955,,,
2,914,,,,1.125441074371338,,,
2,919,,,,1.1307002305984497,,,
2,924,,,,1.175150752067566,,,
2,929,,,,1.3217220306396484,,,
2,934,,,,1.2800809144973755,,,
2,939,,,,1.2027286291122437,,,
2,944,,,,1.1668601036071777,,,
2,949,,,,1.2586798667907715,,,
2,954,,,,1.1125996112823486,,,
2,959,,,,1.090903401374817,,,
2,964,,,,1.1877449750900269,,,
2,969,,,,1.052138328552246,,,
2,974,,,,1.2970728874206543,,,
2,979,,,,1.2818291187286377,,,
2,980,,,,,0.18868598341941833,0.1134999543428421,1.2375410795211792
2,980,0.2038625180721283,0.16051477193832397,1.2058924436569214,,,,
3,984,,,,1.1530952453613281,,,
3,989,,,,1.1491976976394653,,,
3,994,,,,1.0715962648391724,,,
3,999,,,,1.2463315725326538,,,
3,1004,,,,1.0824458599090576,,,
