epoch,step,train/acc_macro,train/f1_macro,train/loss_epoch,train/loss_step,val/acc_macro,val/f1_macro,val/loss
0,4,,,,1.5733870267868042,,,
0,9,,,,1.6451098918914795,,,
0,14,,,,1.4566161632537842,,,
0,19,,,,1.4675161838531494,,,
0,24,,,,1.4469937086105347,,,
0,29,,,,1.5325983762741089,,,
0,34,,,,1.3286412954330444,,,
0,39,,,,1.4058408737182617,,,
0,44,,,,1.4734408855438232,,,
0,49,,,,1.4691985845565796,,,
0,54,,,,1.4445807933807373,,,
0,59,,,,1.3527559041976929,,,
0,64,,,,1.3504724502563477,,,
0,69,,,,1.4512584209442139,,,
0,74,,,,1.3428080081939697,,,
0,79,,,,1.295091152191162,,,
0,84,,,,1.2727038860321045,,,
0,89,,,,1.2519938945770264,,,
0,94,,,,1.3293219804763794,,,
0,99,,,,1.3475626707077026,,,
0,104,,,,1.369606852531433,,,
0,109,,,,1.3763413429260254,,,
0,114,,,,1.2388291358947754,,,
0,119,,,,1.3929641246795654,,,
0,124,,,,1.1265195608139038,,,
0,129,,,,1.2088598012924194,,,
0,134,,,,1.1838183403015137,,,
0,139,,,,1.3618345260620117,,,
0,144,,,,1.2986253499984741,,,
0,149,,,,1.2841341495513916,,,
0,154,,,,1.170182704925537,,,
0,159,,,,1.2742100954055786,,,
0,164,,,,1.331355333328247,,,
0,169,,,,1.2721498012542725,,,
0,174,,,,1.2405643463134766,,,
0,179,,,,1.1610908508300781,,,
0,184,,,,1.3807796239852905,,,
0,189,,,,1.3305678367614746,,,
0,194,,,,1.2824591398239136,,,
0,199,,,,1.3015154600143433,,,
0,204,,,,1.3779618740081787,,,
0,209,,,,1.5106234550476074,,,
0,214,,,,1.2970350980758667,,,
0,219,,,,1.2748568058013916,,,
0,224,,,,1.387316107749939,,,
0,229,,,,1.2605448961257935,,,
0,234,,,,1.2878690958023071,,,
0,239,,,,1.3129026889801025,,,
0,244,,,,1.0990772247314453,,,
0,249,,,,1.2980068922042847,,,
0,254,,,,1.2791136503219604,,,
0,259,,,,1.3178739547729492,,,
0,264,,,,1.3292629718780518,,,
0,269,,,,1.1916754245758057,,,
0,274,,,,1.1249542236328125,,,
0,279,,,,1.29136323928833,,,
0,284,,,,1.4331693649291992,,,
0,289,,,,1.1145989894866943,,,
0,294,,,,1.2195757627487183,,,
0,299,,,,1.2497414350509644,,,
0,304,,,,1.16325843334198,,,
0,309,,,,1.2823350429534912,,,
0,314,,,,1.2814472913742065,,,
0,319,,,,1.3143627643585205,,,
0,324,,,,1.3493932485580444,,,
0,329,,,,1.30293869972229,,,
0,334,,,,1.3404182195663452,,,
0,339,,,,1.3570541143417358,,,
0,341,,,,,0.17426159977912903,0.08898651599884033,1.2859582901000977
0,341,0.16839362680912018,0.10217315703630447,1.3140318393707275,,,,
1,344,,,,1.3159983158111572,,,
1,349,,,,1.1678919792175293,,,
1,354,,,,1.1439080238342285,,,
1,359,,,,1.266021966934204,,,
1,364,,,,1.2625007629394531,,,
1,369,,,,1.2405447959899902,,,
1,374,,,,1.366032600402832,,,
1,379,,,,1.1895453929901123,,,
1,384,,,,1.3657548427581787,,,
1,389,,,,1.431647777557373,,,
1,394,,,,1.255696415901184,,,
1,399,,,,1.177438735961914,,,
1,404,,,,1.149646282196045,,,
1,409,,,,1.2473372220993042,,,
1,414,,,,1.1111080646514893,,,
1,419,,,,1.3412173986434937,,,
1,424,,,,1.2918167114257812,,,
1,429,,,,1.2384202480316162,,,
1,434,,,,1.254665732383728,,,
1,439,,,,1.2019128799438477,,,
1,444,,,,1.159177303314209,,,
1,449,,,,1.3161828517913818,,,
1,454,,,,1.2994086742401123,,,
1,459,,,,1.259753942489624,,,
1,464,,,,1.261765956878662,,,
1,469,,,,1.273751974105835,,,
1,474,,,,1.2548011541366577,,,
1,479,,,,1.2835559844970703,,,
1,484,,,,1.1647371053695679,,,
1,489,,,,1.0711734294891357,,,
1,494,,,,1.0622913837432861,,,
1,499,,,,1.3041386604309082,,,
1,504,,,,1.308632254600525,,,
1,509,,,,1.3291898965835571,,,
1,514,,,,1.097982406616211,,,
1,519,,,,1.24801504611969,,,
1,524,,,,1.343963861465454,,,
1,529,,,,1.261343240737915,,,
1,534,,,,1.1066750288009644,,,
1,539,,,,1.1878387928009033,,,
1,544,,,,1.174482822418213,,,
1,549,,,,1.325148105621338,,,
1,554,,,,1.218583583831787,,,
1,559,,,,1.2808446884155273,,,
1,564,,,,1.3037827014923096,,,
1,569,,,,1.1886848211288452,,,
1,574,,,,1.1307849884033203,,,
1,579,,,,1.414968490600586,,,
1,584,,,,1.1893854141235352,,,
1,589,,,,1.3911536931991577,,,
1,594,,,,1.0243966579437256,,,
1,599,,,,1.187347412109375,,,
1,604,,,,1.4118026494979858,,,
1,609,,,,1.2098699808120728,,,
1,614,,,,1.3839874267578125,,,
1,619,,,,1.2874011993408203,,,
1,624,,,,1.2068822383880615,,,
1,629,,,,1.1716055870056152,,,
1,634,,,,1.2219593524932861,,,
1,639,,,,1.237513542175293,,,
1,644,,,,1.1216251850128174,,,
1,649,,,,1.2919418811798096,,,
1,654,,,,1.230346918106079,,,
1,659,,,,1.1746375560760498,,,
1,664,,,,1.1743979454040527,,,
1,669,,,,1.203887939453125,,,
1,674,,,,1.2053247690200806,,,
1,679,,,,1.1803150177001953,,,
1,683,,,,,0.1768692135810852,0.0963764563202858,1.2789791822433472
1,683,0.18126344680786133,0.12026094645261765,1.2343649864196777,,,,
2,684,,,,0.9778059720993042,,,
2,689,,,,1.1733922958374023,,,
2,694,,,,1.1356391906738281,,,
2,699,,,,1.14544677734375,,,
2,704,,,,1.181159496307373,,,
2,709,,,,1.2002785205841064,,,
2,714,,,,1.1319221258163452,,,
2,719,,,,1.0954623222351074,,,
2,724,,,,1.2475589513778687,,,
2,729,,,,1.1138865947723389,,,
2,734,,,,1.2120949029922485,,,
2,739,,,,1.1780626773834229,,,
2,744,,,,1.2729542255401611,,,
2,749,,,,1.1555179357528687,,,
2,754,,,,1.1632776260375977,,,
2,759,,,,1.0818110704421997,,,
2,764,,,,1.1337357759475708,,,
2,769,,,,1.1740697622299194,,,
2,774,,,,1.151401400566101,,,
2,779,,,,1.1909822225570679,,,
2,784,,,,1.1357060670852661,,,
2,789,,,,1.2556393146514893,,,
2,794,,,,1.070204257965088,,,
2,799,,,,1.3011672496795654,,,
2,804,,,,1.1941041946411133,,,
2,809,,,,1.2747490406036377,,,
2,814,,,,1.2615853548049927,,,
2,819,,,,1.1777558326721191,,,
2,824,,,,1.2695331573486328,,,
2,829,,,,1.0954416990280151,,,
2,834,,,,1.2026385068893433,,,
2,839,,,,1.3069795370101929,,,
2,844,,,,1.1742029190063477,,,
2,849,,,,1.2127066850662231,,,
2,854,,,,1.2882704734802246,,,
2,859,,,,1.1396344900131226,,,
2,864,,,,1.1817550659179688,,,
2,869,,,,1.12721586227417,,,
2,874,,,,1.1363255977630615,,,
2,879,,,,1.1298375129699707,,,
2,884,,,,1.0434491634368896,,,
2,889,,,,1.1775141954421997,,,
2,894,,,,1.1310499906539917,,,
